public_code,name,address,city,province,autonomous_community,postal_code,hospital_class,ownership,active
250024,Hospital Santa Maria,Avenida Alcalde Rovira Roure 44,Lleida,Lleida,Cataluña,25198,Hospitales Generales,Otras Entidades u o rganismos Públicos,N
250019,Hospital Universitari Arnau de Vilanova de Lleida.,Avenida Alcalde Rovira Roure 80,Lleida,Lleida,Cataluña,25198,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
250181,"Castell D'Oliana Residencial, S.L",Carretera De Lleida A Puigcerdà .,Oliana,Lleida,Cataluña,25790,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
250117,Fundacio Sant Hospital.,Paseo Joan Brudieu 8,"Seu d'Urgell, La",Lleida,Cataluña,25700,Hospitales Generales,Privados,N
250138,"Centre Sanitari del Solsones, F.P.C.","Plaza Antoni Guitart, 1",Solsona,Lleida,Cataluña,25280,Hospitales de media y larga estancia,Otras Entidades u o rganismos Públicos,N
250143,Hospital Comarcal del Pallars,Avenida Pau Casals 5,Tremp,Lleida,Cataluña,25620,Hospitales Generales,Otras Entidades u o rganismos Públicos,N
250156,Espitau Val D'Aran,"Calle Espitau, 8",Vielha e Mijaran,Lleida,Cataluña,25530,Hospitales Generales,Privados,N
260110,Centro Asistencial Albelda de Iregua,Carretera De Soria KM. 8,Albelda de Iregua,La Rioja,La Rioja,26120,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
260132,Centro Sociosanitario de Convalecencia Nuestra Señora Virgen del Carmen,Calle Severo Ochoa S/N,Calahorra,La Rioja,La Rioja,26500,Hospitales de media y larga estancia,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N
260099,Fundacion Hospital Calahorra,Carretera Carretera de Logroño S/N,Calahorra,La Rioja,La Rioja,26500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
260121,Centro Sociosanitario de Convalecencia Los Jazmines,Calle Severo Ochoa 5,Haro,La Rioja,La Rioja,26200,Hospitales de media y larga estancia,Privados,N
260109,Clínica Los Manzanos,Calle Hnos. Maristas S/N,Lardero,La Rioja,La Rioja,26140,Hospitales Generales,Privados,N
260051,Policlínico Riojano Nuestra Señora de Valvanera,Calle Ramon y Cajal S/N,Logroño,La Rioja,La Rioja,26006,Hospitales de media y larga estancia,Privados,N
260027,Hospital Universitario San Pedro,Calle Piqueras 98,Logroño,La Rioja,La Rioja,26006,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
260048,Hospital de La Rioja,Avenida Avenida de Viana 1,Logroño,La Rioja,La Rioja,26071,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
270095,Hospital Publico Da Mariña,Calle Medico Vior S/N,Burela,Lugo,Galicia,27880,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
270076,Hospital Quirón Salud Lugo,Calle Montevideo 23,Lugo,Lugo,Galicia,27001,Hospitales Generales,Privados,N
270057,Hospital Ribera Polusa,Calle Doutor Iglesias Otero S/N,Lugo,Lugo,Galicia,27004,Hospitales Generales,Privados,N
270018,Complexo Hospitalario Universitario de Lugo,Calle Ulises Romero 1,Lugo,Lugo,Galicia,27003,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
270109,Hospital Publico de Monforte,Calle Corredoira S/N,Monforte de Lemos,Lugo,Galicia,27400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281371,Hospital HM Valles,Calle Santiago 14,Alcalá de Henares,Madrid,Madrid,28801,Otros Centros con Internamiento,Privados,N
280745,Hospital Universitario Príncipe de Asturias,Carretera De Meco S/N,Alcalá de Henares,Madrid,Madrid,28805,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281124,Hospital Quironsalud Sur,Calle De Estambul 30,Alcorcón,Madrid,Madrid,28922,Hospitales Generales,Privados,N
281071,Hospital Universitario Fundacion Alcorcón,Calle Budapest 1,Alcorcón,Madrid,Madrid,28922,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281292,Hospital Universitario del Tajo,Avenida Amazonas Central S/N,Aranjuez,Madrid,Madrid,28300,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281281,Hospital Universitario del Sureste,Ronda Del Sur 10,Arganda del Rey,Madrid,Madrid,28500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281090,Hospital Universitario HM Monteprincipe,Avenida De Monteprincipe 25,Boadilla del Monte,Madrid,Madrid,28660,Hospitales Generales,Privados,N
281180,Hospital Los Madroños,"Carretera De M-501 (De Alcorcón A Plasencia) KM.17,900",Brunete,Madrid,Madrid,28690,Hospitales Generales,Privados,N
280761,Hospital de La Fuenfria,Carretera De Dehesas S/N,Cercedilla,Madrid,Madrid,28470,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280783,Centro San Juan de Dios Ciempozuelos,Avenida De San Juan de Dios 1,Ciempozuelos,Madrid,Madrid,28350,Otros Centros con Internamiento,Privados,N
280777,Complejo Asistencial Benito Menni,Calle De Los Jardines 1,Ciempozuelos,Madrid,Madrid,28350,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
281359,Hospital General de Villalba,"Carretera De Alpedrete M-608, KM. 41",Collado Villalba,Madrid,Madrid,28400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280796,Hospital Asepeyo Madrid,Calle De Joaquín de Cárdenas 2,Coslada,Madrid,Madrid,28823,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
281269,Hospital Universitario del Henares,Avenida De Marie Curie S/N,Coslada,Madrid,Madrid,28822,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281146,Hospital Universitario de Fuenlabrada,Camino Del Molino 2,Fuenlabrada,Madrid,Madrid,28942,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280989,Hospital Universitario de Getafe,"Carretera De Madrid-Toledo KM.12,500",Getafe,Madrid,Madrid,28905,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281326,Casta Guadarrama,"Carretera De La Coruña KM.50,300",Guadarrama,Madrid,Madrid,28440,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280800,Hospital Asociado Universitario Guadarrama,Paseo Molino del Rey 2,Guadarrama,Madrid,Madrid,28440,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281438,Hospital Universitario José Germain,Calle Aragón 17,Leganés,Madrid,Madrid,28913,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280843,Hospital Universitario José Germain,Calle Luna 1,Leganés,Madrid,Madrid,28911,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280838,Hospital Universitario Severo Ochoa,Avenida Orellana S/N,Leganés,Madrid,Madrid,28911,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281383,"Fraternidad Muprespa, Mutua Colaboradora Con La Seguridad Social Nº 275",Paseo De La Habana 83,Madrid,Madrid,Madrid,28036,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
281393,Clínica Universidad de Navarra,Calle Del Marquesado de Santa Marta 1,Madrid,Madrid,Madrid,28022,Hospitales Generales,Privados,N
281247,Hospital Pardo de Aravaca,Calle De La Salle 12,Madrid,Madrid,Madrid,28023,Hospitales Generales,Privados,N
281113,Hospital Md Anderson Cáncer Center Madrid,Calle De Gómez Hemans 2,Madrid,Madrid,Madrid,28033,Hospitales especializados,Privados,N
281034,Clínica Isadora S.A.,Calle De Los Pirineos 7,Madrid,Madrid,Madrid,28040,Otros Centros con Internamiento,Privados,N
280395,Clínica San Miguel,Calle De Arturo Soria 204,Madrid,Madrid,Madrid,28043,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280339,Hospital San Rafael,Calle De Serrano 199,Madrid,Madrid,Madrid,28016,Hospitales Generales,Privados,N
280954,Hospital Universitario HM Madrid,Plaza Del Conde del Valle de Suchil 16,Madrid,Madrid,Madrid,28015,Hospitales Generales,Privados,N
280468,Hospital San Camilo,Calle De Juan Bravo 39,Madrid,Madrid,Madrid,28006,Hospitales Generales,Privados,N
280604,Hospital Universitario La Zarzuela,Calle De Pléyades 25,Madrid,Madrid,Madrid,28023,Hospitales Generales,Privados,N
280534,"Clínica La Luz, S.L.",Calle Del Maestro Ángel Llorca 8,Madrid,Madrid,Madrid,28003,Hospitales Generales,Privados,N
280549,Hospital Fuensanta,Calle De Arturo Soria 17,Madrid,Madrid,Madrid,28027,Hospitales Generales,Privados,N
281491,"HM Hospitales 1989, S.A.",Calle De Cobos de Segovia 4,Madrid,Madrid,Madrid,28005,Hospitales Generales,Privados,S
281478,Alm Univass S.L.,Calle De Las Cerilleras 7,Madrid,Madrid,Madrid,28054,Hospitales de media y larga estancia,Privados,N
281225,Hospital Universitario HM Sanchinarro,Calle De Oña 10,Madrid,Madrid,Madrid,28050,Hospitales Generales,Privados,N
281049,Hospital Ha Universitario Moncloa,Avenida De Valladolid 83,Madrid,Madrid,Madrid,28008,Hospitales Generales,Privados,N
280382,Hospital San Francisco de Asís,Calle De Joaquín Costa 28,Madrid,Madrid,Madrid,28002,Hospitales Generales,Privados,N
280376,"Hospital Viamed Santa Elena, S.L",Calle De Abtao 25,Madrid,Madrid,Madrid,28007,Otros Centros con Internamiento,Privados,N
280421,Hospital Universitario Fundacion Jimenez Diaz,Avenida De Los Reyes Católicos 2,Madrid,Madrid,Madrid,28040,Hospitales Generales,Privados,N
281179,Hospital Universitario La Moraleja,Avenida De Francisco Pi y Margall 81,Madrid,Madrid,Madrid,28050,Hospitales Generales,Privados,N
280565,Hospital Ruber Internacional,Calle De La Maso 38,Madrid,Madrid,Madrid,28034,Hospitales Generales,Privados,N
280587,Hospital La Milagrosa S.A.,Calle De Modesto Lafuente 14,Madrid,Madrid,Madrid,28010,Hospitales Generales,Privados,N
280360,Hospital Beata Maria Ana,Calle Del Doctor Esquerdo 83,Madrid,Madrid,Madrid,28007,Hospitales Generales,Privados,N
281214,Hospital Centro de Cuidados Laguna,Calle Del Concejal Francisco José Jimenez Martin 128,Madrid,Madrid,Madrid,28047,Hospitales de media y larga estancia,Privados,N
281087,Clínica Cemtro,Avenida Del Ventisquero de La Condesa 42,Madrid,Madrid,Madrid,28035,Hospitales Generales,Privados,N
280679,"Sanatorio Esquerdo, S.A.",Avenida De Los Poblados 70,Madrid,Madrid,Madrid,28044,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280650,Clínica López Ibor,Calle Del Doctor Juan José López Ibor 2,Madrid,Madrid,Madrid,28035,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280647,Clínica Dr. León,Plaza De Mariano de Cavia 3,Madrid,Madrid,Madrid,28007,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280626,Hospital HM Nuevo Belen,Calle De José Silva 7,Madrid,Madrid,Madrid,28043,Hospitales especializados,Privados,N
280552,Hospital Ruber Juan Bravo,Calle De Juan Bravo 49,Madrid,Madrid,Madrid,28006,Hospitales Generales,Privados,N
280474,Hospital Nuestra Señora de América,Calle De Arturo Soria 103-105-107,Madrid,Madrid,Madrid,28043,Hospitales Generales,Privados,N
280455,Hospital Hestia Madrid,Carretera De Colmenar Viejo KM.16,Madrid,Madrid,Madrid,28049,Hospitales de media y larga estancia,Privados,N
280442,Hospital Virgen del Mar,Calle De Honduras 14,Madrid,Madrid,Madrid,28016,Hospitales Generales,Privados,N
280409,Clínica Nuestra Señora de La Paz,Calle De López de Hoyos 259,Madrid,Madrid,Madrid,28043,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
280357,Hospital Quironsalud San José,Calle De Cartagena 111,Madrid,Madrid,Madrid,28002,Hospitales Generales,Privados,N
280344,Hospital de La V.O.T. de San Francisco de Asís,Calle De San Bernabé 13,Madrid,Madrid,Madrid,28005,Otros Centros con Internamiento,Privados,N
280416,Fundacion Instituto San José,Calle Del Pinar de San José 98,Madrid,Madrid,Madrid,28054,Hospitales de media y larga estancia,Privados,N
280323,Sanatorio Nuestra Señora del Rosario,Calle Del Cardenal Cisneros 7,Madrid,Madrid,Madrid,28010,Hospitales Generales,Privados,N
280724,Hospital Central de La Defensa Gómez Ulla,Glorieta Del Ejercito S/N,Madrid,Madrid,Madrid,28047,Hospitales Generales,Ministerio de Defensa,N
280127,Hospital Universitario de La Princesa,Calle De Diego de León 62,Madrid,Madrid,Madrid,28006,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280035,Hospital Universitario 12 de Octubre,Avenida De Córdoba S/N,Madrid,Madrid,Madrid,28041,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280029,Hospital Universitario Ramon y Cajal,Calle De Ayala 38,Madrid,Madrid,Madrid,28001,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280262,Hospital Psiquiátrico Doctor Rodriguez Lafora,"Carretera De Colmenar Viejo K.13,8",Madrid,Madrid,Madrid,28049,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280133,Hospital Infantil Universitario Niño Jesús,Avenida De Menéndez Pelayo 65,Madrid,Madrid,Madrid,28009,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280112,Hospital Universitario Santa Cristina,Calle Del Maestro Vives 2,Madrid,Madrid,Madrid,28009,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280072,Hospital Universitario Clínico San Carlos,Calle Del Profesor Martin Lagos S/N,Madrid,Madrid,Madrid,28040,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280014,Hospital Universitario La Paz,Paseo De La Castellana 261,Madrid,Madrid,Madrid,28046,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280246,Hospital General Universitario Gregorio Marañón,Calle Del Doctor Esquerdo 46,Madrid,Madrid,Madrid,28007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280210,Hospital de Cantoblanco,"Carretera De Colmenar Viejo K.14,500",Madrid,Madrid,Madrid,28049,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280164,Hospital Carlos III,Calle De Sinesio Delgado 8-10,Madrid,Madrid,Madrid,28029,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281270,Hospital Universitario Infanta Leonor,Avenida De La Gran Vía del Este 80,Madrid,Madrid,Madrid,28031,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280259,Instituto Provincial de Rehabilitación,Calle De Francisco Silvela 40,Madrid,Madrid,Madrid,28028,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281445,Servicio Madrileño de Salud,Avenida De Manuel Fraga Iribarne 2,Madrid,Madrid,Madrid,28055,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280091,Hospital Virgen de La Torre,Calle Del Puerto de Lumbreras 5,Madrid,Madrid,Madrid,28031,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280148,"Hospital Central de La Cruz Roja, San José y Santa Adela",Avenida De La Reina Victoria 22-26,Madrid,Madrid,Madrid,28003,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280856,Fremap Hospital Majadahonda,Carretera M-515 (Pozuelo) 61,Majadahonda,Madrid,Madrid,28220,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
281315,Hospital Universitario Puerta de Hierro Majadahonda,Calle Manuel de Falla 1,Majadahonda,Madrid,Madrid,28222,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281360,Hospital Universitario HM Puerta del Sur,Avenida De Carlos V 70,Móstoles,Madrid,Madrid,28938,Hospitales Generales,Privados,N
280894,Hospital Universitario de Móstoles,Calle Rio Júcar S/N,Móstoles,Madrid,Madrid,28935,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281348,ID Dalud Móstoles Sa,Calle Gladiolo S/N,Móstoles,Madrid,Madrid,28933,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281304,Hospital Universitario Infanta Cristina,Avenida 9 de Junio 2,Parla,Madrid,Madrid,28981,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281203,Hospital Universitario Quironsalud Madrid,Calle Diego de Velázquez 1,Pozuelo de Alarcón,Madrid,Madrid,28223,Hospitales Generales,Privados,N
281467,"HM Hospitales 1.989, S.A.",Avenida De José Hierro 94,Rivas-Vaciamadrid,Madrid,Madrid,28521,Hospitales Generales,Privados,N
280920,Hospital El Escorial,"Carretera De Guadarrama 6,255",San Lorenzo de El Escorial,Madrid,Madrid,28200,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281258,Hospital Universitario Infanta Sofia,Paseo Europa 34,San Sebastián de los Reyes,Madrid,Madrid,28702,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281456,Hospital Quirón Salud Valle del Henares,Avenida Constitución 249,Torrejón de Ardoz,Madrid,Madrid,28850,Hospitales Generales,Privados,N
281337,Hospital Universitario de Torrejón,Calle Mateo Inurria 1,Torrejón de Ardoz,Madrid,Madrid,28850,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
281157,Hospital Universitario HM Torrelodones,Avenida Castillo de Olivares S/N,Torrelodones,Madrid,Madrid,28250,Hospitales Generales,Privados,N
281236,Hospital Universitario Infanta Elena,Avenida Reyes Católicos 21,Valdemoro,Madrid,Madrid,28342,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
280936,Hospital Virgen de La Poveda,Carretera M-952 (Acceso Al Hospital) KM.5,Villa del Prado,Madrid,Madrid,28630,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290154,Hospital de Antequera,Avenida Poeta Muñoz Rojas S/N,Antequera,Malaga,Andalucía,29200,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290393,Fundacion Cudeca. Centro de Cuidados Paliativos,Avenida Del Cosmos S/N,Benalmádena,Malaga,Andalucía,29631,Hospitales especializados,Privados,N
290405,Hospital Vithas Xanit Internacional,Avenida De Los Argonautas S/N,Benalmádena,Malaga,Andalucía,29630,Hospitales Generales,Privados,N
290450,Hospital Vithas Xanit Estepona,Avenida Andalucía 2 y 4,Estepona,Malaga,Andalucía,29680,Hospitales Generales,Privados,N
290382,Clínicas del Sur Slu,Carretera Nacional 340 S/N,Estepona,Malaga,Andalucía,29680,Hospitales Generales,Privados,N
290528,Hospital de Alta Resolución de Estepona,Calle Irene Villa González 9,Estepona,Malaga,Andalucía,29680,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290081,Hospital Vithas Parque San Antonio,Avenida Pintor Joaquín Sorolla 2,Málaga,Malaga,Andalucía,29016,Hospitales Generales,Privados,N
290449,Hospital Quironsalud Málaga,Avenida Imperio Argentina 1,Málaga,Malaga,Andalucía,29004,Hospitales Generales,Privados,N
290075,Centro Asistencial Hnas. Hospitalarias del Sagrado Corazón de Jesús,Calle San Juan Bosco 41,Málaga,Malaga,Andalucía,29014,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
290108,HM Gálvez,Calle San Agustín 1,Málaga,Malaga,Andalucía,29015,Hospitales Generales,Privados,N
290136,Hospital Psiquiátrico San Francisco de Asís,Avenida Hernan Núñez de Toledo 5,Málaga,Malaga,Andalucía,29018,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
290069,Centro Asistencial San Juan de Dios,Camino Casabermeja 126,Málaga,Malaga,Andalucía,29014,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
290141,HM El Pilar,Paseo De Sancha 15,Málaga,Malaga,Andalucía,29016,Hospitales Generales,Privados,N
290094,Hospital El Ángel,Calle Corregidor Nicolas Isidro 16,Málaga,Malaga,Andalucía,29007,Hospitales Generales,Privados,N
290115,HM Málaga,Avenida Carlos Haya 121,Málaga,Malaga,Andalucía,29010,Hospitales Generales,Privados,N
290038,Hospital Civil,Plaza Del Hospital Civil S/N,Málaga,Malaga,Andalucía,29009,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290517,Hospital Valle de Guadalhorce de Cartama,Carretera Autovía A-357 Málaga S/N,Málaga,Malaga,Andalucía,29570,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290022,Hospital Universitario Virgen de La Victoria,Calle Campus Universitario Teatinos S/N,Málaga,Malaga,Andalucía,29010,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290265,Hospital Materno Infantil del H.U.R. de Málaga,Calle Arroyo de Los Ángeles S/N,Málaga,Malaga,Andalucía,29009,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290017,Hospital Universitario Regional de Málaga,Avenida Carlos Haya S/N,Málaga,Malaga,Andalucía,29010,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290173,Hospital Quironsalud Marbella,Avenida Severo Ochoa 22,Marbella,Malaga,Andalucía,29603,Hospitales Generales,Privados,N
290494,Helicópteros Sanitarios Hospital,Carretera Nacional 340 S/N,Marbella,Malaga,Andalucía,29600,Hospitales Generales,Privados,N
290359,Ha Marbella International Hospital,Calle Ventura del Mar 11,Marbella,Malaga,Andalucía,29660,Hospitales Generales,Privados,N
290472,Hospital Recoletas Marbella Slu,Calle Maestra Doña Carola 8,Marbella,Malaga,Andalucía,29602,Hospitales Generales,Privados,N
290461,Hospital Ochoa,Paseo Alfonso Cañas Nogueras (Paseo Marítimo) S/N,Marbella,Malaga,Andalucía,29603,Hospitales Generales,Privados,N
290287,Hospital Costa del Sol,Carretera Autovía A-7 S/N,Marbella,Malaga,Andalucía,29603,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290506,Hospital de La Serranía,"Carretera Ronda-San Pedro, Km. 2 S/N",Ronda,Malaga,Andalucía,29400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290228,Hospital Internacional HM Santa Elena,Urbanización Los Álamos S/N,Torremolinos,Malaga,Andalucía,29620,Hospitales Generales,Privados,N
290213,Hospital Marítimo de Torremolinos,Calle Sanatorio 5,Torremolinos,Malaga,Andalucía,29620,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
290348,Clínica El Seranil,Carretera Almería S/N,Vélez-Málaga,Malaga,Andalucía,29790,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
290206,Hospital de La Axarquia,Avenida Del Sol 43,Vélez-Málaga,Malaga,Andalucía,29740,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300119,Hospital Viamed San José,Calle Maestra Lola Meseguer S/N,Alcantarilla,Murcia,Región de Murcia,30820,Otros Centros con Internamiento,Privados,N
300130,Hospital Centro Medico Virgen de La Caridad Caravaca,Calle Doctor Robles S/N,Caravaca de la Cruz,Murcia,Región de Murcia,30400,Otros Centros con Internamiento,Privados,N
300124,Hospital Comarcal del Noroeste,Avenida Miguel Espinosa S/N,Caravaca de la Cruz,Murcia,Región de Murcia,30400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300161,Santo y Real Hospital de Caridad,Camino Barrio Peral S/N,Cartagena,Murcia,Región de Murcia,30310,Hospitales de media y larga estancia,Privados,N
300373,Hospital Perpetuo Socorro Alameda,Calle Alameda San Antón 6,Cartagena,Murcia,Región de Murcia,30205,Otros Centros con Internamiento,Privados,N
300384,Hospital C. M. Virgen de La Caridad Cartagena,Calle Jorge Juan 30,Cartagena,Murcia,Región de Murcia,30205,Otros Centros con Internamiento,Privados,N
300177,Hospital Ntra. Sra. del Perpetuo Socorro,Calle Sebastián Feringan 12,Cartagena,Murcia,Región de Murcia,30205,Otros Centros con Internamiento,Privados,N
300145,Hospital Santa Maria del Rosell,Paseo Alfonso Xia 61,Cartagena,Murcia,Región de Murcia,30203,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300362,Hospital General Universitario Santa Lucia,Calle Mezquita (Paraje Los Arcos) S/N,Cartagena,Murcia,Región de Murcia,30202,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300196,Hospital Asilo de La Real Piedad de Cehegín,Plaza Mesoncico 3,Cehegín,Murcia,Región de Murcia,30430,Hospitales de media y larga estancia,Privados,N
300281,Hospital de La Vega Lorenzo Guirao,Carretera De Abaran S/N,Cieza,Murcia,Región de Murcia,30530,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300217,Hospital Virgen del Alcázar de Lorca,Alameda De Los Tristes S/N,Lorca,Murcia,Región de Murcia,30800,Otros Centros con Internamiento,Privados,N
300256,Hospital Rafael Méndez,"Carretera Nacional 340, Km 589 S/N",Lorca,Murcia,Región de Murcia,30817,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300406,Hospital del Guadalentín,Calle Jerez de La Frontera S/N URB CAMPOSOL SECOR A,Mazarrón,Murcia,Región de Murcia,30875,Otros Centros con Internamiento,Privados,S
300294,Ribera Hospital de Molina,Calle Asociación S/N,Molina de Segura,Murcia,Región de Murcia,30500,Otros Centros con Internamiento,Privados,N
300275,Hospital Ibermutuamur - Patología Laboral,Calle Antonio Rocamora 4,Murcia,Murcia,Región de Murcia,30100,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
300079,Hospital La Vega Grupo Ha,Calle Doctor Román Alberca S/N,Murcia,Murcia,Región de Murcia,30008,Hospitales Generales,Privados,N
300395,Hospital IMED Virgen de La Fuensanta,Calle Padre Félix Sánchez Blanco 5,Murcia,Murcia,Región de Murcia,30009,Otros Centros con Internamiento,Privados,S
300050,Hospital Quironsalud Murcia,Calle Miguel Hernández 12,Murcia,Murcia,Región de Murcia,30011,Hospitales Generales,Privados,N
300317,Clínica San Felipe,Finca El Mayayo 16,Murcia,Murcia,Región de Murcia,30120,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
300098,Sanatorio Dr. Muñoz,Carretera Cartagena 59,Murcia,Murcia,Región de Murcia,30120,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
300085,Hospital Mesa del Castillo,Ronda Sur 20,Murcia,Murcia,Región de Murcia,30010,Otros Centros con Internamiento,Privados,N
300011,Hospital Clínico Universitario Virgen de La Arrixaca,Carretera Madrid-Cartagena S/N,Murcia,Murcia,Región de Murcia,30120,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300032,Hospital Psiquiátrico Román Alberca,Calle Lorca 58 CALLE LORCA 58,Murcia,Murcia,Región de Murcia,30120,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300026,Hospital General Universitario Reina Sofia,Avenida Intendente Jorge Palacios 1,Murcia,Murcia,Región de Murcia,30003,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300269,Hospital G. Universitario J.M. Morales Meseguer,Avenida Marques de Los Vélez 0,Murcia,Murcia,Región de Murcia,30008,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
300222,Hospital General Universitario Los Arcos del Mar Menor,Paraje Torre Octavio S/N,San Javier,Murcia,Región de Murcia,30739,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
